1.02415459	2.08431373	1	1	1	-1	-1	-1
1.02415459	1.05	1	1	1	-1	-1	-1
1.02415459	1.05	1	1	1	1	1	-1
2.05356635	1.05	-1	-1	-1	1	1	1
2.05356635	1.02708333	1	1	1	1	-1	-1
1.02941176	2.07170808	1	1	1	-1	-1	-1
1.02941176	2.07170808	1	1	1	1	1	-1
1.02941176	2.07170808	1	1	1	1	1	-1
0	2.07170808	-1	-1	-1	1	1	1
0	1.04462475	-1	1	1	1	1	1
0	0	1	1	1	1	1	1
0	1.055	-1	-1	1	1	1	1
0	2.09	-1	1	1	1	1	1
0	3.11941176	-1	-1	1	1	1	1
0	4.14882352	-1	-1	1	1	1	1
0	5.17297811	-1	-1	1	1	1	1
0	5.16605503	-1	-1	-1	1	1	1
0	5.15431084	-1	-1	-1	1	1	1
0	5.14783486	-1	-1	-1	1	1	1
0	5.16346815	-1	-1	1	1	1	1
0	4.13931356	1	1	1	1	1	1
0	3.09123664	1	1	1	-1	-1	-1
1.0334728	2.06798083	1	1	1	-1	-1	-1
1.0334728	1.04504505	1	1	1	-1	-1	-1
1.0334728	0	1	1	1	1	1	1
1.0334728	0	1	1	1	1	1	1
1.0334728	1.02232143	1	1	1	1	1	1
0	2.05343254	1	1	1	1	1	1
0	2.05343254	-1	-1	-1	1	1	1
0	3.08045957	1	1	1	1	1	1
0	4.10556417	-1	-1	-1	1	1	1
1.03333333	3.08324274	1	1	1	1	1	1
1.03333333	3.07692502	1	1	1	1	1	-1
1.03333333	4.10092502	1	1	1	-1	-1	-1
1.03333333	3.07389799	1	1	1	1	-1	-1
1.03333333	2.04879339	1	1	1	1	-1	-1
1.03225806	2.04879339	-1	1	1	-1	-1	-1
1.03225806	2.06181513	-1	-1	1	1	1	1
1.03225806	1.03781513	-1	-1	1	1	1	1
1.03225806	1.03781513	-1	1	1	1	1	1
1.03225806	1.03781513	-1	-1	-1	1	1	1
0	1.03781513	-1	-1	-1	1	1	1
0	1.02479339	-1	-1	1	1	-1	-1
0	2.05705145	1	1	1	-1	-1	-1
0	3.0806735	1	1	1	-1	-1	-1
0	3.0806735	-1	1	1	1	-1	-1
0	3.0806735	1	1	1	-1	-1	-1
0	2.05588011	-1	-1	1	1	1	1
0	1.02362205	-1	-1	-1	1	1	1
0	0	-1	1	1	1	1	1
0	0	-1	1	1	1	1	1
0	0	1	1	1	1	1	-1
0	1.02362205	1	1	1	-1	-1	-1
0	1.02362205	1	1	1	-1	-1	-1
0	1.02362205	-1	-1	-1	1	1	1
1.04780876	1.02362205	1	1	1	1	1	-1
1.04780876	1.02362205	-1	-1	-1	1	1	1
1.04780876	0	1	1	1	1	1	1
1.04780876	0	1	1	1	1	1	1
1.04780876	0	1	1	1	1	1	1
0	0	1	1	1	-1	-1	-1
1.03125	0	1	1	1	-1	-1	-1
1.03125	0	-1	1	1	1	1	1
2.0555415	0	1	1	1	-1	-1	-1
2.0555415	1.02834008	1	1	1	1	-1	-1
2.0555415	1.02834008	1	1	1	-1	-1	-1
1.0242915	1.02834008	1	1	1	-1	-1	-1
2.06527511	1.02834008	1	1	1	1	1	-1
1.04098361	1.02834008	-1	-1	1	1	1	1
1.04098361	1.02586207	1	1	1	1	1	-1
1.04098361	1.02586207	1	1	1	-1	-1	-1
1.04098361	2.04660896	1	1	1	1	-1	-1
0	2.04660896	1	1	1	-1	-1	-1
0	3.06727012	1	1	1	-1	-1	-1
0	3.06704908	1	1	1	1	1	-1
1.04385965	3.06704908	1	1	1	-1	-1	-1
1.04385965	2.04630219	1	1	1	-1	-1	-1
1.04385965	3.07357492	1	1	1	-1	-1	-1
1.04385965	3.11394662	1	1	1	-1	-1	-1
1.04385965	3.1115614	1	1	1	-1	-1	-1
0	4.14013283	1	1	1	1	-1	-1
0	4.14013283	-1	-1	1	1	1	1
0	3.1128601	-1	-1	-1	1	1	1
0	2.05182724	-1	1	1	1	1	1
0	2.06206425	-1	-1	-1	1	1	1
0	1.03349282	-1	-1	1	1	1	1
0	2.05674863	1	1	1	1	1	1
0	3.09327831	-1	1	1	1	1	1
1.03153153	3.09327831	1	1	1	1	1	1
1.03153153	3.09996406	1	1	1	1	1	1
1.03153153	3.09996406	1	1	1	1	-1	-1
1.03153153	3.16004158	1	1	1	1	-1	-1
2.0573936	2.1235119	1	1	1	1	1	-1
1.02586207	2.1235119	1	1	1	1	-1	-1
1.02586207	2.14269406	1	1	1	1	1	1
1.02586207	2.14269406	1	1	1	-1	-1	-1
1.02586207	2.08544769	1	1	1	1	1	1
1.03508772	2.08544769	1	1	1	1	1	1
1.03508772	3.11211436	1	1	1	1	1	1
2.06117468	2.05275363	-1	-1	-1	1	1	1
2.06117468	3.1077995	-1	1	1	-1	-1	-1
2.06117468	3.10757461	-1	1	1	-1	-1	-1
1.02608696	3.10757461	1	1	1	-1	-1	-1
1.02608696	3.10654897	1	1	1	-1	-1	-1
0	3.10654897	1	1	1	-1	-1	-1
0	2.0515031	1	1	1	-1	-1	-1
0	1.02564103	1	1	1	1	1	1
0	1.02564103	-1	-1	-1	1	1	1
0	1.02678571	-1	1	1	1	1	1
0	2.05287267	-1	1	1	1	1	1
0	2.05287267	-1	-1	-1	1	1	1
0	2.05287267	-1	-1	1	1	1	1
0	2.05287267	-1	1	1	1	1	-1
0	1.02608696	1	1	1	-1	-1	-1
1.02066116	0	-1	1	1	1	-1	-1
1.02066116	0	1	1	1	1	1	-1
1.02066116	0	-1	-1	1	1	1	1
1.02066116	1.02136752	-1	-1	1	1	1	1
1.02066116	2.04255396	-1	-1	1	1	1	1
0	2.04255396	-1	-1	-1	1	1	1
0	2.04255396	-1	-1	-1	1	1	1
0	2.04255396	1	1	1	1	1	1
0	2.0457766	1	1	1	-1	-1	-1
0	2.05270261	1	1	1	1	-1	-1
0	2.05270261	1	1	1	-1	-1	-1
0	2.05270261	1	1	1	1	-1	-1
0	2.05270261	-1	1	1	1	1	1
1.04081633	1.02811245	1	1	1	1	1	1
1.04081633	1.02916667	1	1	1	1	1	-1
1.04081633	1.02916667	1	1	1	1	1	-1
1.04081633	1.02916667	1	1	1	-1	-1	-1
2.08535074	1.02916667	1	1	1	-1	-1	-1
1.04453441	1.02916667	1	1	1	-1	-1	-1
1.04453441	1.0209205	1	1	1	-1	-1	-1
1.04453441	2.04247222	1	1	1	1	1	1
1.04453441	3.07950926	1	1	1	1	1	1
1.11004785	3.07950926	-1	-1	-1	1	1	1
2.20579253	3.07950926	1	1	1	1	1	1
2.20579253	3.10909381	1	1	1	1	1	1
3.23896789	2.08754209	1	1	1	1	1	1
3.23896789	2.07501485	1	1	1	1	1	1
3.18717247	2.07501485	1	1	1	-1	-1	-1
2.09142779	3.13969147	1	1	1	-1	-1	-1
2.09142779	3.11918642	1	1	1	1	-1	-1
2.11088401	3.11918642	1	1	1	1	1	1
2.11088401	3.16433954	1	1	1	1	-1	-1
2.10971403	3.16433954	1	1	1	1	1	-1
2.10971403	2.09966292	1	1	1	-1	-1	-1
2.10971403	2.13483146	1	1	1	1	-1	-1
2.10580635	2.13483146	1	1	1	-1	-1	-1
3.17393287	1.06516854	1	1	1	1	1	1
3.19815123	1.06516854	1	1	1	1	1	1
4.2863055	1.06516854	-1	-1	-1	1	1	1
5.35685765	0	1	1	1	1	1	1
4.30813375	1.04913295	1	1	1	1	-1	-1
3.24000723	2.07531096	1	1	1	1	1	1
3.2364842	2.07531096	1	1	1	1	1	1
2.14832993	3.11400144	1	1	1	1	1	1
1.07777778	4.15877756	1	1	1	1	1	1
1.07777778	4.13742239	1	1	1	-1	-1	-1
2.09823814	3.11124438	1	1	1	-1	-1	-1
1.02046036	4.13512498	1	1	1	-1	-1	-1
1.02046036	4.13033281	1	1	1	-1	-1	-1
1.02046036	4.11227425	1	1	1	1	1	1
1.02046036	4.11415749	1	1	1	1	1	1
1.07916667	4.11415749	1	1	1	1	1	1
2.14583334	3.09027689	1	1	1	1	1	1
3.2175633	2.05637858	-1	-1	-1	1	1	1
4.28482787	1.02966102	-1	-1	-1	1	1	1
4.28482787	1.03448276	1	1	1	1	1	1
3.2056612	2.22950351	1	1	1	-1	-1	-1
2.13899453	3.35019317	1	1	1	1	1	1
2.09777304	3.35019317	1	1	1	1	1	1
2.09030913	3.35019317	1	1	1	-1	-1	-1
3.16854042	2.31571041	1	1	1	1	1	1
4.26217338	1.12068966	1	1	1	1	1	1
5.36453558	0	1	1	1	1	1	1
4.33402711	1.05416667	1	1	1	-1	-1	-1
4.36513554	1.05416667	1	1	1	-1	-1	-1
4.33711346	1.05416667	1	1	1	1	1	1
4.28330351	1.05416667	1	1	1	1	-1	-1
4.2676993	1.05416667	-1	-1	1	1	1	1
5.39077622	0	-1	-1	-1	1	1	1
4.29986713	1.04663212	1	1	1	1	1	-1
3.24965792	2.11130874	1	1	1	1	1	-1
2.20983491	3.15033313	1	1	1	1	1	1
2.16153846	3.15033313	1	1	1	1	-1	-1
1.03846154	3.15033313	1	1	1	-1	-1	-1
2.13346154	2.10370101	1	1	1	1	1	1
2.13346154	2.07163309	1	1	1	1	1	1
2.13346154	2.09964781	1	1	1	1	1	1
1.095	3.1385367	1	1	1	1	1	1
1.095	4.16556373	1	1	1	1	1	1
0	5.18766318	1	1	1	1	1	1
0	5.18748691	1	1	1	1	1	1
1.07567568	4.1204478	-1	-1	1	1	1	1
2.14953932	3.08155891	1	1	1	1	1	1
2.14953932	3.10077465	1	1	1	1	1	-1
2.14953932	3.17116075	1	1	1	1	-1	-1
2.14953932	2.13872832	1	1	1	-1	-1	-1
1.07386364	2.13872832	1	1	1	-1	-1	-1
1.05464481	2.13872832	1	1	1	1	1	1
1.05464481	2.11615419	1	1	1	1	1	1
1.05464481	1.02366864	1	1	1	1	1	1
2.08405657	1.02366864	-1	-1	1	1	1	1
2.08405657	2.07244913	-1	-1	1	1	1	1
1.02941176	3.10186089	-1	-1	-1	1	1	1
2.05798319	2.07819225	-1	-1	-1	1	1	1
2.05798319	3.16390654	1	1	1	1	1	1
1.02857143	4.21653812	1	1	1	1	1	-1
1.02857143	4.22359519	1	1	1	1	1	1
2.08498169	3.19418343	1	1	1	1	1	-1
1.05641026	4.24494485	1	1	1	-1	-1	-1
1.05641026	4.21368601	1	1	1	1	1	1
1.05641026	4.18605443	1	1	1	1	1	-1
1.05641026	4.15709859	1	1	1	1	1	1
1.07142857	4.15709859	1	1	1	1	1	1
2.11587301	3.10633717	-1	-1	-1	1	1	1
2.11587301	3.07487023	-1	-1	-1	1	1	1
3.14958088	2.04987023	-1	-1	-1	1	1	1
3.14958088	2.06231435	1	1	1	1	1	1
2.07815231	3.08863014	1	1	1	1	1	1
1.03370787	4.13095818	1	1	1	1	-1	-1
1.03370787	4.19307605	-1	-1	1	1	1	1
0	5.22897349	-1	-1	1	1	1	1
0	4.18964765	-1	-1	-1	1	1	1
1.025	3.16333186	-1	1	1	1	1	1
1.025	3.15100382	-1	-1	-1	1	1	1
1.025	2.06589744	-1	-1	-1	1	1	1
1.025	2.09796117	-1	1	1	1	1	1
1.025	3.19282283	-1	-1	-1	1	1	1
0	4.23726727	1	1	1	1	1	1
0	4.28882755	1	1	1	1	1	1
0	5.32586459	-1	-1	-1	1	1	1
0	4.25790342	-1	-1	-1	1	1	1
0	4.24304176	1	1	1	1	1	1
0	4.2355204	1	1	1	1	1	-1
0	3.15396012	1	1	1	-1	-1	-1
0	3.14677383	1	1	1	-1	-1	-1
0	4.18324799	1	1	1	-1	-1	-1
0	4.15863261	1	1	1	-1	-1	-1
0	4.18343793	1	1	1	1	1	-1
1.02424242	4.18343793	1	1	1	1	1	1
1.02424242	3.15358718	-1	-1	1	1	1	1
2.05272343	2.11711302	-1	-1	-1	1	1	1
3.09093999	1.0617284	1	1	1	-1	-1	-1
3.09093999	1.06666667	1	1	1	1	1	1
3.11044757	1.06666667	1	1	1	1	1	1
4.13874946	1.06666667	-1	1	1	1	1	1
4.15834537	1.06666667	1	1	1	1	-1	-1
3.12012881	2.12756411	1	1	1	1	1	1
4.15147677	1.06089744	-1	-1	1	1	1	1
4.13353322	1.06089744	-1	1	1	1	1	1
3.10523133	1.06089744	-1	1	1	1	1	1
2.05715441	2.12647121	-1	-1	-1	1	1	1
2.05715441	2.10330962	-1	-1	1	1	1	1
2.0768575	2.10330962	-1	1	1	1	1	1
2.11165711	2.10330962	1	1	1	1	1	-1
2.11165711	2.10330962	1	1	1	1	1	-1
2.11165711	1.03773585	1	1	1	1	-1	-1
3.14459124	0	1	1	1	1	-1	-1
3.12697484	0	1	1	1	1	1	-1
2.06636878	0	1	1	1	-1	-1	-1
2.06636878	1.04126984	1	1	1	-1	-1	-1
2.06636878	1.04126984	1	1	1	-1	-1	-1
1.03343465	1.04126984	1	1	1	1	-1	-1
0	2.0735279	1	1	1	-1	-1	-1
1.03492063	2.0735279	-1	-1	-1	1	1	1
2.06123642	1.03225806	-1	1	1	1	1	1
2.06123642	1.03225806	-1	1	1	1	1	1
2.06123642	2.05874813	-1	1	1	1	1	1
2.06123642	2.0563904	-1	-1	-1	1	1	1
1.02631579	2.0563904	-1	-1	-1	1	1	1
0	3.07934122	-1	-1	-1	1	1	1
0	3.07934122	-1	-1	-1	1	1	1
0	2.05285115	-1	-1	-1	1	1	1
0	2.05820723	-1	-1	1	1	1	1
1.03067485	2.05820723	-1	-1	-1	1	1	1
1.03067485	2.06963141	-1	-1	-1	1	1	1
1.03067485	3.11192748	1	1	1	1	1	1
1.03067485	4.18642605	1	1	1	1	1	1
1.03067485	4.17826991	-1	-1	1	1	1	1
1.04120879	4.17826991	1	1	1	1	1	-1
1.04120879	4.1702107	1	1	1	-1	-1	-1
1.04120879	4.15991463	1	1	1	-1	-1	-1
1.04120879	4.15763828	1	1	1	-1	-1	-1
1.04120879	4.19164912	1	1	1	1	1	-1
0	4.19164912	1	1	1	1	1	-1
0	3.16533333	1	1	1	1	1	1
0	2.13333333	1	1	1	1	1	1
1.06060606	1.06111111	-1	-1	-1	1	1	1
1.06060606	1.04285714	-1	-1	1	1	1	1
1.06060606	2.07847358	1	1	1	1	1	1
1.06060606	3.10528323	1	1	1	1	-1	-1
1.06060606	4.17975132	1	1	1	1	1	-1
1.025	4.17975132	1	1	1	-1	-1	-1
1.025	4.16847313	1	1	1	1	1	1
2.07033333	3.13285669	1	1	1	1	1	-1
2.07033333	3.18275159	1	1	1	1	1	-1
2.07033333	2.1082835	1	1	1	1	1	-1
1.04533333	3.15223954	1	1	1	1	1	-1
1.04533333	2.12066059	1	1	1	-1	-1	-1
1.02094241	2.12066059	1	1	1	-1	-1	-1
1.02094241	1.04395604	1	1	1	1	1	-1
1.02094241	2.07434278	-1	-1	1	1	1	1
1.02094241	1.03038674	1	1	1	1	1	1
1.02094241	2.05531749	1	1	1	1	1	1
0	2.05531749	1	1	1	1	1	-1
0	2.05531749	1	1	1	-1	-1	-1
0	2.05210466	1	1	1	-1	-1	-1
1.02972973	2.05210466	1	1	1	1	1	-1
1.02972973	2.04990118	1	1	1	1	1	1
2.05508184	2.04990118	1	1	1	1	-1	-1
3.09462986	2.04990118	-1	1	1	1	1	-1
