2008-10-01,245.43,249.74,244.1,1,1,1,1,1,1,1,1,1,1,1,1,0.90,1,1,1,0.90,1,0.85,0.75,0.55,0.55,0.95,0.90,0.80,0.75,0.90,0.80,0.50,0.501,1,1,0,0,0
2008-10-02,243.03,250.4,241.97,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,0.95,1,0.90,0.80,0.60,0.60,1,0.95,0.85,0.85,0.95,0.85,0.55,0.55,0.551,1,1,0,0,0
2008-10-03,247.74,248.74,239.76,1,0.95,1,1,1,1,1,1,1,1,0.85,1,1,0.95,0.85,0.95,0.80,0.70,0.50,0.50,0.90,0.85,0.75,0.70,0.85,0.75,0.45,0.45,0.45,0.401,1,1,0,0,0
2008-10-06,230.11,247.68,228.24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.90,0.90,1,1,1,1,1,1,0.85,0.85,0.85,0.80,0.901,1,1,0,0,0
2008-10-07,224.13,234.54,223.39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,0.90,1,0.651,1,1,0,0,0
2008-10-08,209.86,224.07,206.77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.851,1,1,0,0,0
2008-10-09,208.55,218.53,208.09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.85,0.551,1,1,0,0,0
2008-10-10,196.74,208.49,191.21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.85,0.801,1,1,0,0,0
2008-10-13,214.11,214.91,196.62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.85,0.75,0.40,0.35,0.101,1,1,0,0,0
2008-10-14,219.03,229.41,214.17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.60,0.30,0.25,0.00,0.401,1,1,0,0,0
2008-10-15,206.71,220.34,205.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.90,0.60,0.55,0.25,0.70,0.801,1,1,0,0,0
2008-10-16,199.69,209.97,196.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.70,0.45,0.85,1,0.701,1,1,0,0,0
2008-10-17,201.57,208.57,197.58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.70,0.65,0.40,0.80,0.95,0.65,0.451,1,1,0,0,0
2008-10-20,209.43,210.43,201.74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.85,0.50,0.50,0.20,0.60,0.75,0.45,0.25,0.301,1,1,0,0,0
2008-10-21,210.82,215.52,209.47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,0.80,0.50,0.45,0.15,0.60,0.70,0.40,0.25,0.30,0.451,1,1,0,0,0
2008-10-22,203.1,210.82,201.45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.65,0.65,0.35,0.75,0.90,0.60,0.40,0.45,0.65,0.701,1,1,0,0,0
2008-10-23,198.78,203.99,195.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.80,0.75,0.45,0.90,1,0.70,0.50,0.55,0.75,0.80,0.601,1,1,0,0,0
2008-10-24,186.69,198.78,179.44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,1,1,0.85,0.90,1,1,0.95,0.801,1,1,0,0,0
2008-10-27,180.19,186.78,175.27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1,0.701,1,1,0,0,0
2008-10-28,182.56,185.57,178.64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.90,1,1,1,0.95,1,1,1,1,0.95,0.60,0.451,1,1,0,0,0
2008-10-29,193.5,194.23,182.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.90,0.90,0.60,1,1,0.85,0.65,0.70,0.90,0.95,0.75,0.65,0.30,0.15,0.201,1,1,0,0,0
2008-10-30,202.53,204.74,193.54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.70,0.65,0.35,0.80,0.90,0.60,0.45,0.50,0.65,0.70,0.50,0.40,0.10,0,0.00,0.301,1,1,0,0,0
2008-10-31,201.37,203.52,200.44,1,1,1,1,1,1,1,1,1,1,1,1,1,0.70,0.70,0.40,0.80,0.95,0.65,0.45,0.50,0.70,0.75,0.55,0.45,0.15,0,0.05,0.30,0.551,1,1,0,0,0
2008-11-03,210.54,210.54,201.41,1,1,1,1,1,1,1,1,1,1,0.95,0.80,0.50,0.45,0.15,0.60,0.70,0.40,0.25,0.30,0.45,0.50,0.30,0.20,0,0,0,0.10,0.30,0.301,1,1,0,0,0
2008-11-04,224.17,224.63,210.55,1,1,1,1,1,0.95,0.95,0.90,1,0.65,0.50,0.20,0.15,0,0.30,0.40,0.10,0,0.00,0.15,0.20,0.05,0,0,0,0,0,0.00,0.00,0.201,1,1,0,0,0
2008-11-05,220.33,224.5,217.98,1,1,1,1,1,1,1,1,0.70,0.60,0.25,0.25,0,0.35,0.45,0.20,0.05,0.05,0.25,0.30,0.10,0.00,0,0,0,0,0.10,0.05,0.30,0.601,1,1,0,0,0
2008-11-06,206.89,220.26,206.39,1,1,1,1,1,1,1,1,0.90,0.55,0.55,0.25,0.65,0.80,0.50,0.35,0.35,0.55,0.60,0.40,0.30,0.00,0,0,0.20,0.40,0.35,0.60,0.90,0.801,1,1,0,0,0
2008-11-07,212.33,214.15,206.91,1,1,1,1,1,1,0.90,0.80,0.45,0.40,0.15,0.55,0.65,0.35,0.20,0.25,0.45,0.45,0.30,0.20,0,0,0,0.05,0.25,0.25,0.45,0.80,0.70,0.351,1,1,0,0,0
2008-11-10,214.34,220.92,212.35,1,1,1,1,1,0.85,0.75,0.40,0.35,0.10,0.50,0.60,0.30,0.15,0.20,0.40,0.40,0.25,0.15,0,0,0,0.00,0.20,0.20,0.40,0.75,0.65,0.35,0.451,1,1,0,0,0
2008-11-11,203.79,214.32,202.8,1,1,1,1,1,1,0.65,0.60,0.35,0.75,0.85,0.55,0.40,0.45,0.65,0.65,0.50,0.40,0.10,0,0.00,0.25,0.45,0.45,0.65,1,0.90,0.60,0.70,0.751,1,1,0,0,0
2008-11-12,197.55,207.19,195.88,1,1,1,1,1,0.80,0.80,0.50,0.90,1,0.75,0.55,0.60,0.80,0.85,0.65,0.55,0.25,0.05,0.10,0.40,0.65,0.60,0.85,1,1,0.75,0.85,0.90,0.651,1,1,0,0,0
2008-11-13,197.86,200.22,194.61,1,1,1,1,0.80,0.75,0.45,0.90,1,0.70,0.55,0.60,0.80,0.85,0.65,0.50,0.20,0.05,0.10,0.40,0.60,0.60,0.80,1,1,0.75,0.85,0.90,0.65,0.501,1,1,0,0,0
2008-11-14,197.8,204.61,196.3,1,1,1,0.80,0.75,0.45,0.90,1,0.75,0.55,0.60,0.80,0.85,0.65,0.50,0.20,0.05,0.10,0.40,0.60,0.60,0.80,1,1,0.75,0.85,0.90,0.65,0.50,0.501,1,1,0,0,0
2008-11-17,196.36,199.68,194.28,1,1,0.85,0.80,0.50,0.95,1,0.75,0.60,0.65,0.85,0.85,0.65,0.55,0.25,0.10,0.15,0.45,0.65,0.65,0.85,1,1,0.75,0.90,0.95,0.70,0.55,0.55,0.551,1,1,0,0,0
2008-11-18,194.32,196.59,189.54,1,0.90,0.85,0.55,1,1,0.80,0.65,0.70,0.90,0.90,0.75,0.60,0.30,0.15,0.20,0.50,0.70,0.70,0.90,1,1,0.80,0.95,1,0.75,0.60,0.60,0.60,0.551,1,1,0,0,0
2008-11-19,184.83,194.95,184.81,1,1,0.80,1,1,1,0.90,0.95,1,1,1,0.90,0.55,0.35,0.45,0.75,1,0.95,1,1,1,1,1,1,1,0.85,0.85,0.85,0.80,0.751,1,1,0,0,0
2008-11-20,181.76,184.83,177.42,1,0.90,1,1,1,1,1,1,1,1,0.95,0.65,0.45,0.50,0.80,1,1,1,1,1,1,1,1,1,0.95,0.95,0.95,0.90,0.85,0.601,1,1,0,0,0
2008-11-21,176.54,184.24,174.87,1,1,1,1,1,1,1,1,1,1,0.80,0.60,0.65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.651,1,1,0,0,0
2008-11-24,192.45,193.23,176.43,1,1,0.85,0.70,0.75,0.95,1,0.80,0.65,0.35,0.20,0.25,0.55,0.75,0.75,0.95,1,1,0.90,1,1,0.80,0.65,0.65,0.65,0.60,0.55,0.30,0.20,0.101,1,1,0,0,0
2008-11-25,194.66,198,189.39,1,0.80,0.65,0.70,0.90,0.90,0.70,0.60,0.30,0.15,0.20,0.45,0.70,0.65,0.90,1,1,0.80,0.95,1,0.75,0.55,0.60,0.60,0.55,0.50,0.25,0.15,0.05,0.451,1,1,0,0,0
2008-11-26,193.51,196.28,190.33,0.85,0.65,0.70,0.90,0.95,0.75,0.65,0.30,0.15,0.20,0.50,0.75,0.70,0.95,1,1,0.85,1,1,0.75,0.60,0.60,0.60,0.55,0.50,0.30,0.20,0.05,0.45,0.551,1,1,0,0,0
2008-11-27,198.28,198.28,193.52,0.55,0.60,0.80,0.80,0.60,0.50,0.20,0.05,0.10,0.40,0.60,0.60,0.80,1,1,0.70,0.85,0.90,0.65,0.50,0.50,0.50,0.45,0.40,0.15,0.10,0,0.35,0.40,0.401,1,1,1,1,1
2008-11-28,197.04,198.98,193.48,0.60,0.80,0.85,0.65,0.55,0.25,0.05,0.15,0.40,0.65,0.60,0.85,1,1,0.75,0.90,0.95,0.65,0.50,0.50,0.50,0.50,0.45,0.20,0.10,0.00,0.40,0.45,0.40,0.551,1,1,0,0,0
2008-12-01,187.25,197.27,186.79,1,1,0.90,0.80,0.50,0.30,0.35,0.65,0.90,0.90,1,1,1,1,1,1,0.95,0.80,0.80,0.80,0.75,0.70,0.45,0.35,0.20,0.65,0.70,0.65,0.80,0.751,1,1,0,0,0
2008-12-02,194.66,194.67,182.45,0.90,0.70,0.60,0.30,0.15,0.20,0.45,0.70,0.65,0.90,1,1,0.80,0.95,1,0.75,0.55,0.60,0.60,0.55,0.50,0.25,0.15,0.05,0.45,0.50,0.45,0.60,0.55,0.301,1,1,0,0,0
2008-12-03,196.59,197.06,191.11,0.65,0.55,0.25,0.10,0.15,0.40,0.65,0.60,0.85,1,1,0.75,0.90,0.95,0.70,0.50,0.55,0.55,0.50,0.45,0.20,0.10,0.00,0.40,0.45,0.40,0.55,0.50,0.25,0.451,1,1,0,0,0
2008-12-04,196.55,202.46,194.6,0.55,0.25,0.10,0.15,0.40,0.65,0.60,0.85,1,1,0.75,0.90,0.95,0.70,0.55,0.55,0.55,0.50,0.45,0.20,0.10,0.00,0.40,0.45,0.40,0.55,0.50,0.25,0.45,0.501,1,1,0,0,0
2008-12-05,187.78,196.56,186.26,0.45,0.30,0.35,0.65,0.90,0.85,1,1,1,1,1,1,0.95,0.75,0.75,0.75,0.75,0.65,0.40,0.35,0.20,0.60,0.70,0.65,0.80,0.75,0.50,0.70,0.75,0.751,1,1,0,0,0
2008-12-08,203.47,204.17,187.8,0,0.00,0.25,0.50,0.45,0.65,1,0.90,0.60,0.70,0.75,0.50,0.35,0.35,0.35,0.35,0.30,0.05,0,0,0.25,0.30,0.25,0.35,0.35,0.10,0.30,0.35,0.35,0.101,1,1,0,0,0
2008-12-09,209.64,211.65,200.13,0,0.10,0.35,0.30,0.50,0.85,0.75,0.45,0.55,0.60,0.35,0.20,0.20,0.20,0.20,0.15,0,0,0,0.10,0.15,0.10,0.25,0.20,0,0.15,0.20,0.20,0.00,0.350,0,0,1,1,1
2008-12-10,211.18,211.23,206.16,0.10,0.30,0.25,0.50,0.80,0.70,0.40,0.55,0.55,0.35,0.20,0.20,0.20,0.15,0.10,0,0,0,0.05,0.10,0.10,0.20,0.15,0,0.10,0.15,0.15,0,0.30,0.450,0,0,1,1,1
2008-12-11,207.91,211.17,205.73,0.35,0.35,0.55,0.90,0.80,0.50,0.60,0.65,0.40,0.25,0.25,0.25,0.20,0.15,0,0,0,0.15,0.20,0.15,0.25,0.25,0.00,0.20,0.25,0.25,0.00,0.40,0.55,0.600,0,0,1,1,1
2008-12-12,202.87,207.87,199.28,0.45,0.70,1,0.95,0.60,0.75,0.80,0.50,0.35,0.40,0.40,0.35,0.30,0.05,0.00,0,0.25,0.30,0.25,0.40,0.35,0.10,0.30,0.35,0.35,0.15,0.50,0.65,0.70,0.600,0,0,1,1,1
2008-12-15,200.54,206.56,200.18,0.75,1,1,0.65,0.80,0.85,0.60,0.45,0.45,0.45,0.40,0.35,0.10,0.05,0,0.30,0.35,0.30,0.45,0.40,0.15,0.35,0.40,0.40,0.20,0.55,0.75,0.75,0.70,0.550,0,0,1,1,1
2008-12-16,204.85,204.85,200.12,0.95,0.90,0.55,0.70,0.75,0.45,0.30,0.35,0.35,0.30,0.25,0.00,0,0,0.20,0.25,0.20,0.35,0.30,0.05,0.25,0.30,0.30,0.10,0.45,0.60,0.65,0.55,0.45,0.400,0,0,1,1,1
2008-12-17,203.99,208.53,201.63,0.90,0.55,0.70,0.75,0.50,0.35,0.35,0.35,0.30,0.25,0.05,0,0,0.20,0.25,0.25,0.35,0.35,0.10,0.25,0.30,0.30,0.10,0.50,0.65,0.70,0.60,0.45,0.40,0.500,0,0,1,1,1
2008-12-18,206.48,207.3,204.02,0.50,0.65,0.70,0.45,0.30,0.30,0.30,0.25,0.20,0.00,0,0,0.15,0.20,0.20,0.30,0.25,0.05,0.20,0.25,0.25,0.05,0.45,0.60,0.60,0.55,0.40,0.35,0.45,0.450,0,0,1,1,0
2008-12-19,203.86,206.5,203.25,0.70,0.75,0.50,0.35,0.35,0.35,0.30,0.25,0.05,0,0,0.20,0.25,0.25,0.35,0.35,0.10,0.25,0.30,0.30,0.10,0.50,0.65,0.70,0.60,0.50,0.40,0.50,0.50,0.551,1,1,1,0,0
2008-12-22,201.08,204.05,199.77,0.85,0.55,0.40,0.40,0.40,0.40,0.35,0.10,0.00,0,0.30,0.35,0.30,0.45,0.40,0.15,0.35,0.40,0.40,0.15,0.55,0.70,0.75,0.65,0.55,0.50,0.60,0.55,0.65,0.551,1,1,0,0,0
2008-12-23,201.86,202.44,199.36,0.55,0.40,0.40,0.40,0.35,0.30,0.10,0.00,0,0.25,0.30,0.30,0.40,0.40,0.15,0.30,0.35,0.35,0.15,0.55,0.70,0.75,0.65,0.55,0.45,0.55,0.55,0.60,0.55,0.501,1,1,0,0,0
2008-12-29,201.81,203.55,201.05,0.40,0.40,0.40,0.35,0.30,0.10,0.00,0,0.25,0.30,0.30,0.40,0.40,0.15,0.30,0.35,0.35,0.15,0.55,0.70,0.75,0.65,0.55,0.45,0.60,0.55,0.60,0.55,0.50,0.501,1,1,0,0,0
2008-12-30,204.22,204.59,201.81,0.35,0.35,0.30,0.25,0.05,0,0,0.20,0.25,0.25,0.35,0.30,0.10,0.25,0.30,0.30,0.10,0.50,0.65,0.65,0.60,0.45,0.40,0.50,0.50,0.55,0.50,0.40,0.45,0.451,1,1,0,0,0
2009-01-02,214.01,214.45,204.24,0.10,0.10,0.05,0,0,0,0.00,0.05,0.00,0.15,0.10,0,0.05,0.10,0.10,0,0.25,0.40,0.45,0.35,0.25,0.20,0.30,0.25,0.30,0.25,0.20,0.20,0.20,0.251,1,1,0,0,0
2009-01-05,214.63,217.33,213.81,0.05,0.05,0,0,0,0.00,0.05,0.00,0.10,0.10,0,0.05,0.10,0.10,0,0.25,0.40,0.40,0.35,0.25,0.15,0.25,0.25,0.30,0.25,0.20,0.20,0.20,0.25,0.500,0,0,1,1,1
2009-01-07,216.56,217.62,214.63,0.00,0,0,0,0,0.00,0,0.10,0.05,0,0.00,0.05,0.05,0,0.20,0.35,0.40,0.30,0.20,0.15,0.25,0.20,0.25,0.20,0.15,0.15,0.15,0.20,0.45,0.450,0,0,1,1,1
2009-01-08,214.69,216.55,211.64,0,0,0,0.00,0.05,0.00,0.10,0.10,0,0.05,0.10,0.10,0,0.25,0.40,0.40,0.35,0.20,0.15,0.25,0.25,0.30,0.25,0.20,0.20,0.20,0.25,0.50,0.50,0.550,0,0,1,1,1
2009-01-09,212.28,214.93,211.5,0,0,0.05,0.10,0.05,0.15,0.15,0,0.10,0.15,0.15,0,0.30,0.45,0.45,0.40,0.30,0.20,0.30,0.30,0.35,0.30,0.25,0.25,0.25,0.30,0.55,0.55,0.60,0.550,0,0,1,1,1
2009-01-12,207.62,212.25,207.24,0,0.15,0.20,0.15,0.30,0.25,0.00,0.20,0.25,0.25,0.00,0.40,0.55,0.60,0.50,0.40,0.35,0.45,0.40,0.45,0.40,0.35,0.35,0.35,0.40,0.65,0.65,0.70,0.65,0.600,0,0,1,1,1
2009-01-13,204.2,207.61,201.99,0.20,0.25,0.25,0.35,0.30,0.10,0.25,0.30,0.30,0.10,0.50,0.65,0.65,0.60,0.45,0.40,0.50,0.50,0.55,0.50,0.40,0.45,0.45,0.50,0.75,0.75,0.80,0.75,0.70,0.600,0,0,1,1,1
2009-01-14,194.7,205.81,193.56,0.50,0.45,0.60,0.55,0.30,0.50,0.55,0.55,0.30,0.75,0.90,0.90,0.85,0.70,0.65,0.75,0.75,0.80,0.75,0.65,0.70,0.70,0.75,1,1,1,1,0.95,0.85,0.750,0,0,1,1,1
2009-01-15,193.57,197.57,191.26,0.50,0.60,0.60,0.35,0.55,0.60,0.60,0.35,0.75,0.90,0.95,0.85,0.75,0.70,0.80,0.75,0.85,0.75,0.70,0.70,0.70,0.80,1,1,1,1,1,0.85,0.75,0.550,0,0,1,1,1
2009-01-16,195.78,198.16,193.62,0.55,0.55,0.30,0.45,0.50,0.50,0.30,0.70,0.85,0.90,0.80,0.70,0.60,0.75,0.70,0.75,0.70,0.65,0.65,0.65,0.70,0.95,1,1,1,0.90,0.80,0.70,0.45,0.450,0,0,1,1,1
2009-01-19,193.26,198.58,191.28,0.60,0.35,0.55,0.60,0.60,0.35,0.75,0.90,0.95,0.90,0.75,0.70,0.80,0.80,0.85,0.75,0.70,0.70,0.70,0.80,1,1,1,1,1,0.85,0.80,0.55,0.50,0.550,0,0,1,1,1
2009-01-20,186.4,194.9,185.74,0.50,0.70,0.75,0.75,0.55,0.95,1,1,1,0.95,0.90,1,0.95,1,0.95,0.90,0.90,0.90,1,1,1,1,1,1,1,1,0.70,0.70,0.75,0.701,1,1,0,0,0
2009-01-21,190.88,192.45,184.24,0.60,0.65,0.65,0.40,0.85,1,1,0.95,0.80,0.75,0.85,0.85,0.90,0.85,0.75,0.80,0.80,0.85,1,1,1,1,1,0.95,0.85,0.60,0.55,0.65,0.55,0.401,1,0,0,0,0
2009-01-22,189.42,194.94,188.71,0.70,0.70,0.45,0.85,1,1,1,0.85,0.80,0.90,0.90,0.95,0.90,0.80,0.85,0.85,0.90,1,1,1,1,1,1,0.90,0.65,0.60,0.65,0.60,0.40,0.551,1,1,0,0,0
2009-01-23,187.93,189.94,184.5,0.75,0.50,0.90,1,1,1,0.90,0.85,0.95,0.95,1,0.90,0.85,0.85,0.85,0.95,1,1,1,1,1,1,0.95,0.70,0.65,0.70,0.65,0.45,0.60,0.551,1,1,0,0,0
2009-01-26,193.64,194.03,186.97,0.35,0.75,0.90,0.95,0.85,0.75,0.70,0.80,0.75,0.85,0.75,0.70,0.70,0.70,0.75,1,1,1,1,1,0.85,0.75,0.55,0.50,0.55,0.50,0.30,0.45,0.40,0.351,0,0,1,1,1
2009-01-27,193.91,194.07,190.31,0.75,0.90,0.95,0.85,0.75,0.65,0.80,0.75,0.80,0.75,0.70,0.70,0.70,0.75,1,1,1,1,0.95,0.85,0.75,0.50,0.50,0.55,0.50,0.30,0.40,0.40,0.35,0.500,0,0,1,1,1
2009-01-28,198.58,199.6,193.91,0.80,0.80,0.75,0.60,0.55,0.65,0.65,0.70,0.65,0.55,0.60,0.60,0.65,0.90,0.90,0.95,0.90,0.85,0.75,0.65,0.40,0.35,0.45,0.35,0.20,0.30,0.25,0.25,0.40,0.400,0,0,1,1,1
2009-01-29,192.16,198.6,191.55,1,0.90,0.80,0.70,0.85,0.80,0.85,0.80,0.75,0.75,0.75,0.80,1,1,1,1,1,0.90,0.80,0.55,0.55,0.60,0.55,0.35,0.45,0.45,0.40,0.55,0.55,0.651,1,1,0,0,0
2009-01-30,192.27,195.18,191.21,0.90,0.80,0.70,0.85,0.80,0.85,0.80,0.75,0.75,0.75,0.80,1,1,1,1,1,0.90,0.80,0.55,0.55,0.60,0.55,0.35,0.45,0.45,0.40,0.55,0.55,0.65,0.501,1,0,1,1,1
2009-02-02,187.79,192.3,186.3,0.90,0.85,0.95,0.95,1,0.95,0.85,0.85,0.85,0.95,1,1,1,1,1,1,0.95,0.70,0.65,0.70,0.65,0.45,0.60,0.55,0.50,0.65,0.65,0.80,0.60,0.601,1,1,0,0,0
2009-02-03,192.76,192.92,186.36,0.70,0.80,0.80,0.85,0.80,0.70,0.75,0.75,0.80,1,1,1,1,1,0.90,0.80,0.55,0.50,0.60,0.50,0.35,0.45,0.40,0.35,0.50,0.55,0.65,0.50,0.50,0.351,1,1,0,0,0
2009-02-04,199.09,200.08,192.39,0.65,0.60,0.70,0.60,0.55,0.55,0.55,0.65,0.85,0.90,0.95,0.90,0.85,0.70,0.65,0.40,0.35,0.40,0.35,0.20,0.30,0.25,0.20,0.35,0.35,0.50,0.35,0.35,0.20,0.351,1,1,0,0,0
2009-02-05,198.35,199.05,194.36,0.65,0.70,0.65,0.55,0.60,0.60,0.65,0.90,0.90,0.95,0.90,0.85,0.75,0.65,0.40,0.40,0.45,0.35,0.20,0.30,0.25,0.25,0.40,0.40,0.50,0.35,0.35,0.25,0.35,0.501,1,1,0,0,0
2009-02-06,206.76,207.58,198.17,0.50,0.45,0.35,0.40,0.40,0.45,0.70,0.70,0.75,0.70,0.65,0.50,0.45,0.20,0.20,0.25,0.15,0.00,0.10,0.10,0.05,0.20,0.20,0.30,0.15,0.15,0.05,0.15,0.30,0.300,0,0,1,1,1
2009-02-09,212.38,212.78,205.52,0.30,0.25,0.25,0.25,0.30,0.55,0.55,0.60,0.55,0.50,0.40,0.30,0.10,0.05,0.10,0.05,0,0.00,0,0,0.05,0.05,0.20,0.00,0.05,0,0.05,0.20,0.15,0.350,0,0,1,1,1
2009-02-10,208.59,212.34,207.7,0.30,0.35,0.35,0.40,0.65,0.65,0.70,0.65,0.60,0.50,0.40,0.15,0.15,0.20,0.15,0,0.10,0.05,0.00,0.15,0.15,0.25,0.10,0.10,0.00,0.10,0.25,0.25,0.45,0.600,0,0,1,1,1
2009-02-11,208.89,210.9,205.34,0.35,0.35,0.40,0.60,0.65,0.70,0.65,0.60,0.45,0.40,0.15,0.15,0.20,0.15,0,0.05,0.05,0.00,0.15,0.15,0.25,0.10,0.10,0.00,0.10,0.25,0.25,0.45,0.60,0.500,0,0,1,1,1
2009-02-12,207.79,208.89,204.07,0.35,0.40,0.65,0.65,0.70,0.65,0.60,0.50,0.40,0.20,0.15,0.20,0.15,0.00,0.10,0.05,0.00,0.15,0.15,0.30,0.10,0.15,0.00,0.15,0.30,0.25,0.50,0.60,0.50,0.550,0,0,1,0,0
2009-02-13,209.5,211.54,207.8,0.35,0.60,0.60,0.65,0.60,0.55,0.45,0.35,0.15,0.10,0.15,0.10,0,0.05,0.00,0.00,0.10,0.15,0.25,0.10,0.10,0.00,0.10,0.25,0.25,0.45,0.55,0.50,0.50,0.450,0,0,1,1,0
2009-02-16,210.45,211.85,208.1,0.60,0.60,0.65,0.60,0.55,0.45,0.35,0.15,0.10,0.15,0.10,0,0.05,0.00,0,0.10,0.10,0.20,0.05,0.05,0,0.10,0.25,0.20,0.40,0.55,0.45,0.45,0.45,0.500,0,0,1,1,1
2009-02-17,201.03,210.43,200.55,0.85,0.90,0.85,0.80,0.65,0.60,0.35,0.30,0.35,0.30,0.15,0.25,0.20,0.15,0.30,0.30,0.45,0.30,0.30,0.15,0.30,0.45,0.45,0.65,0.80,0.70,0.70,0.65,0.70,0.750,0,0,0,0,0
2009-02-18,202.12,203.02,197.79,0.85,0.80,0.75,0.65,0.55,0.30,0.30,0.35,0.30,0.10,0.20,0.20,0.15,0.30,0.30,0.40,0.25,0.25,0.15,0.25,0.45,0.40,0.60,0.75,0.65,0.65,0.65,0.70,0.70,0.450,0,0,0,0,0
2009-02-19,204.22,204.68,200.29,0.75,0.70,0.60,0.50,0.25,0.25,0.30,0.25,0.05,0.15,0.15,0.10,0.25,0.25,0.35,0.20,0.20,0.10,0.20,0.35,0.35,0.55,0.70,0.60,0.60,0.60,0.65,0.65,0.40,0.450,0,0,1,0,0
2009-02-20,196.8,204.23,196.75,0.90,0.75,0.70,0.45,0.40,0.45,0.40,0.25,0.35,0.30,0.25,0.40,0.45,0.55,0.40,0.40,0.25,0.40,0.55,0.55,0.75,0.90,0.80,0.80,0.80,0.80,0.85,0.60,0.65,0.701,1,1,0,0,0
2009-02-23,191.95,199.81,191.64,0.90,0.80,0.55,0.55,0.60,0.55,0.35,0.45,0.45,0.40,0.55,0.55,0.65,0.50,0.50,0.40,0.50,0.70,0.65,0.90,1,0.95,0.95,0.90,0.95,1,0.75,0.75,0.80,0.651,1,1,0,0,0
2009-02-24,191.19,194.07,188.77,0.85,0.60,0.55,0.60,0.55,0.35,0.50,0.45,0.40,0.55,0.55,0.70,0.55,0.55,0.40,0.55,0.70,0.70,0.90,1,0.95,0.95,0.95,1,1,0.75,0.80,0.85,0.65,0.501,1,1,0,0,0
2009-02-25,191.11,195.87,190.66,0.60,0.55,0.60,0.55,0.40,0.50,0.45,0.40,0.55,0.55,0.70,0.55,0.55,0.40,0.55,0.70,0.70,0.90,1,0.95,0.95,0.95,1,1,0.75,0.80,0.85,0.65,0.50,0.501,1,1,0,0,0
2009-02-26,198.4,199.05,191.12,0.40,0.45,0.35,0.20,0.30,0.25,0.25,0.40,0.40,0.50,0.35,0.35,0.25,0.35,0.50,0.50,0.70,0.85,0.75,0.75,0.75,0.80,0.80,0.55,0.60,0.65,0.45,0.35,0.30,0.301,1,1,0,0,0
2009-02-27,197.55,198.38,194.32,0.45,0.40,0.20,0.35,0.30,0.25,0.40,0.40,0.55,0.35,0.35,0.25,0.40,0.55,0.50,0.75,0.90,0.80,0.80,0.75,0.80,0.85,0.60,0.60,0.65,0.50,0.35,0.35,0.35,0.501,1,1,0,0,0
2009-03-02,190.71,197.48,189.81,0.55,0.40,0.50,0.45,0.45,0.60,0.60,0.70,0.55,0.55,0.40,0.55,0.70,0.70,0.90,1,0.95,1,0.95,1,1,0.75,0.80,0.85,0.65,0.55,0.50,0.50,0.70,0.701,1,1,0,0,0
2009-03-03,186.58,191.97,186.21,0.50,0.60,0.60,0.55,0.70,0.70,0.80,0.65,0.65,0.55,0.65,0.85,0.80,1,1,1,1,1,1,1,0.90,0.90,0.95,0.75,0.65,0.60,0.60,0.80,0.80,0.601,1,1,0,0,0
2009-03-04,194.29,194.3,186.66,0.40,0.35,0.35,0.50,0.50,0.60,0.45,0.45,0.35,0.45,0.60,0.60,0.80,0.95,0.85,0.90,0.85,0.90,0.90,0.65,0.70,0.75,0.55,0.45,0.40,0.40,0.60,0.60,0.40,0.301,0,0,1,0,0
